id,played_at,tournament,map,game_length,winner,matchup,p1_max_collection_rate,p2_max_collection_rate,p1_apm,p2_apm,p1_spm,p2_spm,p1_workers_produced,p2_workers_produced,p1_workers_killed,p2_workers_killed,p1_workers_lost,p2_workers_lost,p1_supply_block,p2_supply_block,p1_sq,p2_sq,p1_avg_pac_per_min,p2_avg_pac_per_min,p1_avg_pac_action_latency,p2_avg_pac_action_latency,p1_avg_pac_actions,p2_avg_pac_actions,p1_avg_pac_gap,p2_avg_pac_gap,p1_avg_collection_rate_minerals,p1_avg_unspent_minerals,p1_minerals_lost,p1_minerals_collected,p2_avg_collection_rate_minerals,p2_avg_unspent_minerals,p2_minerals_lost,p2_minerals_collected,p1_avg_collection_rate_gas,p1_avg_unspent_gas,p1_gas_lost,p1_gas_collected,p2_avg_collection_rate_gas,p2_avg_unspent_gas,p2_gas_lost,p2_gas_collected,p1_race,p2_race
6c1a60d414894edc93889e32ca6b8f6f,2021-10-12 22:02:09+00:00,DH Masters Winter,2000 Atmospheres LE,1224,2,TvZ,4518,4238,405,454,32.8,32.6,128,129,62,109,109,62,25,55,154,151,46.3,42.52,0.14,0.15,7.38,9.99,0.06,0.09,2119.6,262.7,17780,40571,2174.1,597.2,23750,42490,731.1,322.7,6737,12330,870.6,238.5,12250,15702,Terran,Zerg
ede94a55ced54ed7a3660d4e8f78bd76,2021-12-18 02:18:19+00:00,DH Masters Last Chance,Berlingrad LE,379,1,PvP,2210,1846,279,321,55.9,23.7,44,44,12,1,1,12,20,40,102,101,43.93,34.45,0.23,0.13,5.9,8.56,0.08,0.04,1119.8,235.0,700,7870,998.3,146.3,675,7055,236.2,98.6,225,1316,234.4,143.5,350,1300,Protoss,Protoss
3a92b1a8d5494b499fbfaa0f8e58c800,2021-10-08 03:28:36+00:00,DH Masters Winter,Jagannatha LE,513,1,PvZ,3700,3045,354,347,39.0,15.0,69,76,23,3,3,23,15,25,135,113,43.1,32.35,0.16,0.14,7.17,10.03,0.06,0.05,1704.4,247.3,1325,15245,1538.8,249.3,2300,13625,428.2,129.3,575,3352,237.1,191.5,375,1820,Protoss,Zerg
c2cec3192c5642749e01a43ccc1eb97c,2021-10-18 05:43:21+00:00,DH Masters Winter,Beckett Industries LE,1006,2,PvZ,4568,5111,376,453,34.7,27.9,88,149,105,66,66,105,20,40,134,145,38.93,45.25,0.19,0.16,8.28,8.75,0.07,0.06,2011.7,558.5,15075,34030,2250.8,528.8,14881,36510,789.9,410.7,7925,11653,761.4,425.3,4756,10828,Protoss,Zerg
f607a958672244558710bec4a1739003,2021-10-02 03:54:00+00:00,DH Masters Winter,Lightshade LE,634,2,TvZ,2910,3829,376,344,24.4,34.3,75,81,30,37,37,30,50,25,114,128,37.94,34.82,0.16,0.17,8.72,8.91,0.04,0.06,1375.8,172.9,4918,14660,1669.3,253.9,4839,17027,379.3,240.5,2354,3646,370.3,155.8,875,2958,Zerg,Terran
d5706127fce6469498dcb75febbe0aa5,2021-12-20 11:37:34+00:00,DH Masters Last Chance,Hardwire LE,860,2,PvZ,4159,4686,419,534,40.1,31.9,90,112,73,49,49,73,40,45,137,146,42.55,43.87,0.2,0.14,8.81,11.07,0.06,0.09,1956.0,412.0,11700,27830,2148.3,293.7,15900,30685,657.8,281.2,5100,7925,632.3,371.6,5375,8286,Protoss,Zerg
f4c85dbdc9da416fb5dc665de71cf20b,2021-10-01 22:58:58+00:00,DH Masters Winter,Oxide LE,709,1,TvZ,4893,3672,447,432,49.2,84.7,115,72,33,28,28,33,10,35,158,134,47.01,54.11,0.12,0.11,8.48,6.9,0.12,0.12,2388.8,344.4,11161,27150,1863.7,224.2,8748,21490,477.6,187.3,2011,3755,498.7,305.2,2046,4804,Zerg,Terran
a4f2bedf0c674ead8fa7938aa4396b13,2021-09-30 19:20:38+00:00,DH Masters Winter,Jagannatha LE,926,1,PvZ,4557,4562,275,247,44.2,26.0,79,138,70,7,7,70,15,35,124,121,44.28,33.27,0.19,0.25,5.29,6.8,0.08,0.09,2086.0,867.0,2515,31565,2071.7,850.8,7475,29385,845.0,688.6,475,11373,759.5,613.7,3375,8892,Protoss,Zerg
b0a6507601ba4303946dfadf97e754be,2021-11-13 21:19:29+00:00,DH Masters Winter,2000 Atmospheres LE,647,2,TvP,3784,3885,376,317,44.6,34.5,81,85,11,18,18,11,30,25,130,130,50.2,44.74,0.14,0.2,6.71,6.2,0.07,0.08,1600.1,136.0,3423,17262,1673.2,200.8,1500,18420,329.0,193.0,712,3034,402.4,203.8,400,3648,Terran,Protoss
7aaaf2cd28dc4b29be811a40c8ebbe6f,2021-10-13 01:44:27+00:00,DH Masters Winter,Oxide LE,1134,2,TvZ,4708,4445,351,502,30.1,46.2,123,110,59,85,85,59,40,30,124,143,43.33,56.93,0.17,0.14,6.89,8.35,0.05,0.06,2084.3,313.3,16983,37375,2222.3,453.2,21462,37970,545.6,715.0,3672,8871,606.2,330.0,3562,8278,Terran,Zerg
cc06076f48a94f178e134ba1507000d0,2021-10-09 04:48:52+00:00,DH Masters Winter,2000 Atmospheres LE,622,2,TvP,2765,3924,345,312,13.7,31.0,61,74,2,23,23,2,45,40,105,126,34.77,34.39,0.21,0.18,9.12,7.7,0.05,0.1,1232.1,280.8,4006,12671,1740.1,330.2,1825,18785,286.3,107.1,1404,2534,432.8,189.7,700,4120,Terran,Protoss
380aedfe29824ed7add6486b93bb966e,2022-02-26 00:35:07+00:00,IEM Katowice,2000 Atmospheres LE,1460,2,PvZ,4350,4142,533,404,44.2,37.5,135,98,82,117,117,82,35,30,104,107,52.05,51.35,0.13,0.15,8.99,6.95,0.06,0.07,2074.9,1475.6,27900,46525,1973.3,1285.0,18935,45805,838.9,1200.9,13225,16429,818.0,805.2,12500,16632,Zerg,Protoss
220081c29c15431dbad32dc50d0eb2ce,2021-10-08 06:44:00+00:00,DH Masters Winter,Blackburn LE,664,2,TvP,2597,4596,272,334,37.5,27.6,49,81,3,14,14,3,10,75,125,115,38.11,33.06,0.26,0.17,6.05,8.76,0.1,0.07,1417.7,223.2,7100,16035,1583.1,213.0,2371,17220,393.0,104.6,2775,4164,370.1,315.7,634,3235,Protoss,Terran
d2dce4960da644e9b8b341ca82dad394,2022-01-12 23:58:58+00:00,DH Masters Last Chance,[TLMC15] Hardwire,1311,2,TvT,4854,5296,377,390,25.8,30.2,98,106,38,41,41,38,75,55,146,152,58.58,38.05,0.16,0.17,5.46,8.82,0.07,0.05,2114.3,368.4,20198,43060,2087.4,486.5,14489,42496,857.4,507.0,9327,15421,899.9,268.5,7675,16480,Terran,Terran
550fe01f37e04acca7d27560b827dba3,2022-02-23 22:50:43+00:00,IEM Katowice,[ESL] Glittering Ashes,388,1,TvP,2591,2664,337,279,27.5,38.0,51,54,26,5,5,26,20,15,126,121,36.49,37.88,0.21,0.21,8.47,6.73,0.04,0.11,1321.0,141.6,1100,8855,1239.8,174.8,1700,8910,229.7,80.0,50,1192,304.8,79.0,875,1818,Terran,Protoss
952ec83acc3541398074865136bc228f,2021-12-18 01:54:07+00:00,DH Masters Last Chance,大气2000-天梯版,466,1,TvT,2703,2692,391,274,48.1,30.5,50,58,26,9,9,26,40,20,118,120,37.58,35.01,0.17,0.25,9.15,7.12,0.13,0.15,1173.1,156.9,1550,9933,1330.3,126.0,1870,10805,324.7,100.8,675,2275,362.7,188.5,1016,2620,Terran,Terran
9a6e242b37764927a989676256628698,2021-11-13 01:18:16+00:00,DH Masters Winter,[TLMC15] Glittering Ashes,1162,1,TvP,4187,4170,400,431,40.4,41.9,95,105,37,41,41,37,65,60,133,131,40.47,45.53,0.16,0.2,8.72,8.43,0.05,0.08,1864.2,359.2,13448,34403,1851.8,281.7,15500,33655,601.2,267.3,5239,9520,672.5,440.2,7925,11360,Terran,Protoss
b8f086dd073f4eeb93816d976207f8ec,2021-11-10 23:15:09+00:00,DH Masters Winter,2000 Atmospheres LE,946,2,TvP,3678,5055,384,386,31.8,41.5,88,86,10,50,50,10,65,30,142,156,36.27,46.93,0.16,0.15,9.01,6.96,0.06,0.06,1768.7,217.4,11775,27485,2351.3,480.1,12100,35155,628.8,222.0,4225,8786,805.4,374.2,3475,10275,Protoss,Terran
0a98f3a22e8641509019dd2b06b103d6,2021-10-14 00:15:44+00:00,DH Masters Winter,Romanticide LE,838,1,TvP,3375,4131,320,341,43.3,21.1,61,79,75,37,37,75,65,155,113,104,42.09,37.29,0.2,0.18,6.85,8.4,0.09,0.06,1334.7,225.9,6800,19380,1383.6,136.2,7750,19308,365.3,168.6,1500,4587,333.8,380.1,1900,4182,Protoss,Terran
2a3f89beb2af43eebc84809a83eef300,2021-10-08 03:32:53+00:00,DH Masters Winter,Blackburn LE,1135,1,PvP,4143,4221,296,288,37.9,29.6,75,111,59,0,0,59,50,30,138,130,39.25,31.8,0.24,0.22,6.45,7.82,0.06,0.07,2041.9,443.5,17675,38540,1847.7,358.1,12270,34626,724.7,387.0,8775,12692,595.1,317.2,6250,10183,Protoss,Protoss
559e7eeb399146219c8508d0c73f55a3,2021-09-30 23:11:17+00:00,DH Masters Winter,Lightshade LE,636,2,PvZ,4114,4848,446,550,22.9,57.9,74,110,30,0,0,30,15,40,140,160,44.19,50.22,0.11,0.12,9.0,9.5,0.04,0.09,1875.5,222.7,8775,20780,2232.9,294.2,5950,23565,583.9,284.6,3475,5349,627.2,206.9,2250,5638,Protoss,Zerg
4d5389b84994429381880bc9a85e7673,2022-02-25 19:47:30+00:00,IEM Katowice,[ESL] Berlingrad,1372,1,TvP,4086,4282,370,307,35.0,19.6,103,89,70,32,32,70,60,45,121,123,51.34,41.72,0.18,0.19,5.98,6.09,0.07,0.08,1989.5,735.0,16880,44110,1766.7,612.2,19700,38017,592.0,316.7,7200,11659,662.3,180.4,8825,12605,Protoss,Terran
17c97b3fd8b74932973684ac6383ec22,2021-10-17 03:28:53+00:00,DH Masters Winter,Jagannatha LE,507,2,PvP,3431,3398,328,352,47.3,39.0,65,61,1,17,17,1,35,15,130,124,39.6,41.84,0.13,0.17,7.46,7.5600000000000005,0.09,0.06,1489.9,149.1,3450,13190,1629.5,213.7,2775,14655,325.7,131.8,1150,2201,326.6,192.3,475,2326,Protoss,Protoss
58b65610e16140a4983c5c9fa6e6ed45,2021-11-14 23:29:09+00:00,DH Masters Winter,2000 Atmospheres LE,513,2,TvZ,3778,3868,394,347,38.8,52.1,73,90,37,22,22,37,20,50,134,130,39.26,44.63,0.16,0.17,9.21,7.11,0.04,0.09,1613.1,188.6,3803,12955,1695.0,274.7,2000,15325,313.6,106.5,946,2118,404.6,144.5,800,3368,Terran,Zerg
59d921fbc2e64d809e5528769800250c,2021-12-15 18:41:13+00:00,DH Masters Last Chance,프라이드 오브 알타리스 - 래더,873,2,TvP,4484,3874,362,363,35.7,27.4,85,75,18,18,18,18,85,55,145,130,48.17,35.67,0.16,0.18,6.67,9.26,0.07,0.04,2074.9,350.4,14000,29695,1746.8,327.2,8340,25025,710.0,339.9,6050,8332,575.4,233.8,2863,7450,Protoss,Terran
47124a4e07d64604968216a325d13165,2021-09-30 23:28:57+00:00,DH Masters Winter,Romanticide LE,806,1,PvP,3913,3358,279,228,46.4,20.3,76,93,27,2,2,27,30,85,130,104,41.88,38.83,0.26,0.27,5.96,4.74,0.08,0.12,1779.1,411.1,5875,23255,1611.1,536.6,6275,21280,587.9,190.8,3575,6914,451.6,297.8,3125,5314,Protoss,Protoss
a92489cb45f141b3b97002c5f5d3e1b4,2021-11-11 22:54:48+00:00,DH Masters Winter,2000 Atmospheres LE,180,1,ZvZ,766,839,393,278,39.2,44.6,15,16,6,3,3,6,15,20,104,97,30.26,29.26,0.14,0.23,12.52,9.03,0.12,0.18,585.3,83.2,200,2605,630.7,144.6,450,2950,98.0,42.7,25,113,0.0,0.0,0,0,Zerg,Zerg
f06f9dcc36694067bb179b955945a683,2021-12-18 02:27:06+00:00,DH Masters Last Chance,柏林加德-天梯版,920,1,TvT,4266,4820,370,279,40.6,31.7,85,86,10,5,5,10,95,20,142,156,38.84,39.69,0.18,0.25,8.4,6.27,0.07,0.09,2022.8,441.9,6857,30005,2070.2,274.8,8621,30435,746.0,302.7,3047,9591,805.9,300.6,3625,10217,Terran,Terran
9fcef4dfd6fe4768b1779c90f0e844ff,2021-12-15 18:53:31+00:00,DH Masters Last Chance,글리터링 애쉬즈 - 래더,554,2,PvZ,3666,3739,632,277,42.4,35.7,86,74,10,26,26,10,20,15,142,135,46.71,43.79,0.11,0.18,11.15,5.58,0.03,0.07,1834.8,197.6,6031,17605,1671.0,240.0,4100,16005,368.4,140.9,1993,3104,482.1,143.9,1325,3853,Zerg,Protoss
c1d995559ddd41b58b62496b54984c40,2022-02-27 05:45:24+00:00,IEM Katowice,[ESL] Berlingrad,839,1,TvZ,5559,4590,515,439,59.5,47.6,132,101,36,36,36,36,40,45,156,151,57.26,46.18,0.14,0.14,7.97,8.33,0.09,0.06,2685.0,694.7,13181,33115,2153.2,427.7,10159,28935,762.2,554.5,2256,6180,595.4,137.1,3408,6928,Zerg,Terran
ce48dda520734b54965dc60de850547d,2021-11-10 21:24:03+00:00,DH Masters Winter,2000 Atmospheres LE,1189,1,TvP,4977,4098,404,319,38.7,32.2,85,98,58,14,14,58,35,25,137,125,51.12,35.17,0.15,0.24,6.63,7.34,0.06,0.08,2100.7,567.1,14475,39202,1997.5,440.8,21725,37765,780.0,432.9,5243,12364,763.2,752.9,10150,12883,Terran,Protoss
f49991f3d59b4c6c93cbb947f22ac97f,2021-10-07 00:31:16+00:00,DH Masters Winter,Oxide LE,1014,1,PvP,2826,3711,379,142,20.9,15.5,61,70,40,4,4,40,15,30,116,108,40.71,32.25,0.14,0.44,8.33,3.67,0.04,0.21,1288.5,190.2,9875,21880,1448.9,332.5,10725,24165,435.2,180.8,4500,6519,426.7,238.3,4300,6251,Protoss,Protoss
b356409bc03748b9a706550c3781a638,2021-12-15 17:49:43+00:00,DH Masters Last Chance,Berlingrad LE,760,1,TvP,2877,3526,359,320,23.7,25.9,56,73,18,26,26,18,50,20,114,134,32.57,38.96,0.18,0.18,9.97,7.17,0.04,0.05,1343.9,195.5,6174,16700,1797.3,261.2,11900,23420,396.2,208.5,1996,4339,576.4,282.3,4975,6458,Terran,Protoss
110bcc11cdcd44c3894a7ddbe3fbba38,2022-01-14 23:12:43+00:00,DH Masters Last Chance,[TLMC15] Hardwire,923,1,TvZ,4596,4551,310,620,20.3,37.7,98,185,125,26,26,125,35,40,157,136,40.07,45.0,0.2,0.1,6.96,12.34,0.06,0.04,2155.5,343.9,12483,31968,2032.8,280.2,11456,31130,675.3,180.0,4390,8656,613.8,466.7,5868,8419,Terran,Zerg
0e3b2320fc854b6686f38609c4c65d54,2021-12-15 19:42:25+00:00,DH Masters Last Chance,하드와이어 - 래더,605,1,PvZ,4378,3840,670,288,44.9,34.2,95,68,38,24,24,38,30,30,138,147,50.99,45.55,0.11,0.2,10.86,5.51,0.02,0.08,2088.0,339.5,4100,21560,1796.7,184.0,6375,17715,477.4,297.4,1825,4362,542.7,169.7,2175,4394,Zerg,Protoss
ca70a511072a47ab8ffab67581f426f0,2021-12-18 02:24:55+00:00,DH Masters Last Chance,Curious Minds LE,788,2,PvP,4198,4142,359,349,37.8,30.8,96,96,20,13,13,20,45,30,129,139,53.54,39.16,0.13,0.19,5.95,7.11,0.06,0.08,1997.3,327.9,11375,26650,1854.6,333.8,6100,23855,383.5,298.1,2450,4240,563.3,163.6,2850,6304,Protoss,Protoss
f9eb16b3349e4783a3be196bdfd2f154,2022-02-25 18:30:00+00:00,IEM Katowice,[ESL] Glittering Ashes,937,2,TvZ,4613,4204,613,407,53.9,41.3,127,78,9,43,43,9,35,50,165,148,48.73,54.62,0.11,0.15,11.5,5.99,0.08,0.07,2450.3,281.3,19050,35280,2090.1,266.9,12650,31045,752.2,409.0,6525,8876,683.3,357.5,2950,8604,Zerg,Terran
c57f802c52ee441f93ef6ebbd6aeb02f,2021-10-03 01:11:34+00:00,DH Masters Winter,2000 Atmospheres LE,665,2,PvZ,3605,4585,354,449,44.0,40.0,83,119,41,19,19,41,35,75,128,130,57.34,43.73,0.13,0.17,5.58,9.07,0.07,0.11,1703.8,261.7,5150,19455,2153.0,575.8,2825,23990,488.1,237.6,2225,4800,536.2,361.7,725,5210,Protoss,Zerg
d37c1b7f4f53434baaaaf75edf7be5b7,2022-02-26 00:13:11+00:00,IEM Katowice,[ESL] Berlingrad,348,2,TvZ,2390,2356,351,372,49.2,30.1,65,46,8,20,20,8,40,45,113,114,45.26,41.65,0.15,0.19,7.1,8.18,0.12,0.07,1229.8,157.0,1200,7935,1224.3,151.6,650,7445,110.1,81.1,450,640,207.6,109.6,0,942,Zerg,Terran
60c404b28fd0414abc08702357e7a898,2021-12-18 01:36:19+00:00,DH Masters Last Chance,2000 Atmospheres LE,583,1,TvZ,4887,4030,502,384,44.2,50.0,106,76,19,23,23,19,25,50,152,144,47.6,45.65,0.13,0.16,10.0,7.44,0.12,0.08,2290.3,349.4,5375,22205,1957.3,258.8,4583,18170,460.8,187.3,775,3334,427.8,153.4,714,3143,Zerg,Terran
a45fee877a6f42739fd1c11be47e7c9e,2022-02-26 18:56:42+00:00,IEM Katowice,[ESL] Blackburn,537,1,PvZ,2748,3224,526,331,38.0,38.3,64,76,52,17,17,52,55,10,123,126,41.97,47.11,0.14,0.17,9.81,6.31,0.08,0.06,1665.7,258.3,4000,14840,1466.2,153.7,2500,13830,188.9,105.7,150,1075,371.3,177.5,1250,3202,Zerg,Protoss
1b3084c17be5463192e3fba16828c897,2022-01-17 01:29:46+00:00,DH Masters Last Chance,2000 Atmospheres LE,1066,1,TvT,4635,4708,391,338,31.5,23.3,99,87,20,24,24,20,40,85,152,142,35.45,42.87,0.16,0.2,9.77,6.72,0.05,0.05,2105.7,497.1,8957,35361,2093.1,535.8,15400,35290,911.6,290.6,4779,13439,776.8,319.5,8725,11749,Terran,Terran
0af7508765fa474db956b744aaed8a83,2022-02-24 00:00:38+00:00,IEM Katowice,[ESL] Hardwire,661,2,TvT,4086,3986,361,410,24.1,43.3,85,80,2,11,11,2,30,70,142,137,45.43,45.34,0.15,0.15,7.19,8.21,0.04,0.07,1676.1,164.6,4012,17960,1680.5,162.1,3678,18335,465.7,149.9,1630,4032,488.4,214.3,1287,4380,Terran,Terran
9e474951dd6c4ffb9497b031ed3aa0cf,2021-10-06 05:20:24+00:00,DH Masters Winter,2000 Atmospheres LE,656,1,PvP,3308,2989,282,323,50.0,34.6,71,83,42,9,9,42,20,25,124,123,43.15,39.13,0.25,0.19,5.44,6.74,0.09,0.1,1753.6,290.7,3925,19720,1571.9,209.6,4950,16585,373.6,224.8,900,3468,257.0,138.9,700,2112,Protoss,Protoss
7130489df09f44668080ecd05de3e398,2022-02-23 19:11:35+00:00,IEM Katowice,[ESL] Berlingrad,1356,2,TvT,4002,4103,361,321,30.3,25.6,130,97,21,80,80,21,15,45,122,146,47.72,49.09,0.16,0.16,6.68,5.79,0.06,0.06,1880.6,446.2,21462,40660,2049.1,341.7,19725,44235,548.2,383.2,7684,10354,705.8,305.3,8175,13853,Terran,Terran
680858f629e348abb206ebd9b7597be8,2021-10-11 04:22:57+00:00,DH Masters Winter,2000 Atmospheres LE,352,1,TvT,1572,1902,335,328,4.8,33.2,28,41,40,24,24,40,25,15,100,92,20.96,45.5,0.29,0.16,14.44,6.38,0.01,0.08,727.7,136.6,850,5185,741.3,122.1,950,5245,187.4,58.1,250,1050,146.3,112.4,400,710,Terran,Terran
a0ca97d6a89041d3926162a7ce548534,2022-02-24 19:22:51+00:00,IEM Katowice,[ESL] Curious Minds,167,2,TvT,1135,1146,296,293,47.8,21.5,23,20,0,3,3,0,10,5,102,115,27.65,26.57,0.18,0.37,9.96,9.78,0.19,0.1,690.5,122.6,100,2705,635.1,77.6,50,2635,79.5,26.3,50,220,142.7,28.0,50,304,Terran,Terran
c7de3645ce7e48428f026bc88194df8e,2021-10-01 01:04:33+00:00,DH Masters Winter,Oxide LE,752,1,TvP,3986,3890,344,384,27.4,23.2,79,84,14,6,6,14,45,35,136,126,35.17,41.95,0.17,0.15,8.55,8.17,0.04,0.03,1907.9,294.8,5150,23730,1816.7,400.6,8050,23100,565.5,292.2,1550,5974,396.0,144.0,1850,4359,Protoss,Terran
01c119576c19455bad787abc84b89dfb,2021-10-03 17:20:17+00:00,DH Masters Winter,Oxide LE,1299,2,TvT,3700,4338,244,223,15.7,20.6,90,86,33,62,62,33,55,80,115,115,42.71,34.3,0.22,0.27,4.83,5.97,0.09,0.15,1775.6,257.9,18917,36490,2143.0,1051.8,20671,44164,536.4,597.5,5988,9562,571.5,449.6,5715,10260,Terran,Terran
989ede4b94774881a74dca366b99e048,2022-02-25 02:08:35+00:00,IEM Katowice,2000 Atmospheres LE,1396,2,TvZ,4518,5363,449,461,36.5,48.0,92,128,71,49,49,71,45,70,133,148,41.42,53.41,0.14,0.16,9.48,8.13,0.06,0.08,2199.7,445.4,25428,49128,2764.3,1545.2,32381,57590,577.2,522.2,5879,10886,971.2,825.0,9956,16279,Terran,Zerg
513515c5f3934d9c9f2acede30563d1b,2021-12-20 07:26:08+00:00,DH Masters Last Chance,2000 Atmospheres LE,338,2,ZvZ,2793,2272,314,482,43.1,42.0,57,45,7,9,9,7,35,15,124,120,46.6,39.69,0.19,0.15,6.13,11.96,0.1,0.16,1358.5,169.1,1575,8380,1298.6,167.3,700,8060,164.0,58.6,175,690,151.0,61.9,50,631,Zerg,Zerg
5111839e7af54fc4bc098098c89fda82,2021-10-10 04:28:45+00:00,DH Masters Winter,Oxide LE,609,2,TvP,2698,3717,354,258,12.2,43.9,71,73,3,16,16,3,30,35,116,128,30.34,39.3,0.19,0.24,10.87,5.7,0.05,0.08,1280.4,229.7,3230,13546,1717.5,321.1,3175,17840,342.8,90.9,1295,3336,382.1,124.7,1100,3246,Terran,Protoss
0f2e395cc1aa41dfbe154346b29616e1,2021-09-30 03:18:09+00:00,DH Masters Winter,Romanticide LE,382,2,TvZ,2748,2580,342,344,22.4,39.0,76,43,1,18,18,1,15,20,114,111,39.65,35.89,0.17,0.16,7.32,8.92,0.14,0.07,1234.7,171.6,525,8670,1205.1,208.9,475,8080,89.6,59.3,0,276,183.4,64.3,125,926,Zerg,Terran
1a837c3c8fd7444dbcd29846cb31d8b0,2021-10-06 05:05:02+00:00,DH Masters Winter,Oxide LE,2098,1,PvZ,3672,4103,310,344,27.0,19.4,119,163,148,69,69,148,20,45,103,93,33.97,34.92,0.23,0.17,8.04,9.29,0.06,0.06,1540.4,432.2,23825,51260,1582.2,587.0,23875,49885,591.4,515.2,11875,18284,594.4,739.5,10750,16223,Protoss,Zerg
0c0c37225cae4da0b7a12a083371db68,2021-12-20 08:15:34+00:00,DH Masters Last Chance,Curious Minds LE,595,1,TvP,3358,3084,298,302,32.2,46.5,62,69,12,1,1,12,60,25,128,116,34.34,36.16,0.2,0.16,7.57,7.29,0.08,0.11,1595.2,267.1,2750,15580,1524.5,166.6,4600,15960,398.3,109.7,475,3264,381.7,312.8,375,3484,Terran,Protoss
6b5e3c7f67644710a66422b2cdd8ee44,2021-12-15 18:11:16+00:00,DH Masters Last Chance,2000 애트모스피어 - 래더,341,2,PvP,1337,1566,261,326,27.3,31.3,24,27,1,1,1,1,20,15,94,111,32.88,37.1,0.27,0.18,6.73,7.75,0.06,0.08,864.3,186.5,1425,5860,962.6,122.4,750,6140,234.5,111.4,550,1270,237.7,90.0,300,1286,Protoss,Protoss
b782da217b064e88906917fa848be7ca,2021-10-01 21:49:29+00:00,DH Masters Winter,2000 Atmospheres LE,291,1,PvZ,1342,1007,270,398,56.3,23.4,24,22,17,0,0,17,10,15,115,101,30.01,25.08,0.22,0.15,8.08,14.6,0.18,0.08,878.5,93.2,100,5225,745.2,145.6,1300,4515,212.2,68.8,25,974,20.1,6.7,0,0,Protoss,Zerg
0417a0fb7dc041d5a44f363547b3f79b,2021-10-07 21:25:48+00:00,DH Masters Winter,Lightshade LE,355,1,ZvZ,2485,2580,363,380,82.5,66.2,50,59,22,8,8,22,25,35,117,107,48.66,38.69,0.15,0.14,6.77,8.94,0.14,0.17,1355.0,194.0,275,8325,1260.1,223.4,450,8125,131.6,64.2,25,463,261.0,145.6,0,1294,Zerg,Zerg
124a99736ea64f9199fcc4130839d76f,2021-10-09 23:24:20+00:00,DH Masters Winter,2000 Atmospheres LE,881,2,TvZ,4523,5016,386,487,37.6,29.0,92,118,28,18,18,28,10,40,179,173,47.04,46.23,0.16,0.13,7.11,9.29,0.07,0.08,2254.6,183.9,15350,31964,2329.7,341.9,15849,33360,682.9,139.0,5250,8385,806.8,164.7,6075,9801,Terran,Zerg
72962be6fa5b4eb1bbd81c5d6ebb4b90,2021-10-16 21:22:18+00:00,DH Masters Winter,Lightshade LE,518,1,TvP,3325,2916,278,333,40.9,25.6,65,52,29,8,8,29,10,15,124,128,41.78,39.35,0.23,0.2,6.03,7.59,0.07,0.05,1557.1,192.6,2925,14210,1320.6,147.2,1960,11604,263.4,141.3,275,2000,314.9,86.5,454,2293,Protoss,Terran
56579ad1f8724f7ebfb5b34c433a66b9,2021-10-08 04:03:55+00:00,DH Masters Winter,Romanticide LE,969,2,PvP,4344,4495,359,265,44.6,29.3,85,83,4,47,47,4,10,15,129,158,55.99,30.5,0.16,0.22,5.52,7.47,0.09,0.09,1987.7,455.3,13300,31515,2242.2,320.0,15890,36160,651.9,441.7,4750,9355,674.7,256.5,5400,9560,Protoss,Protoss
61e56202c67c4e71a4ba2f5eb0ec1f99,2022-01-15 21:07:24+00:00,DH Masters Last Chance,[TLMC15] Hardwire,175,2,ZvZ,1113,867,418,335,78.2,48.8,22,19,3,13,13,3,15,30,96,99,36.54,40.63,0.15,0.27,8.94,7.52,0.21,0.07,635.5,127.5,250,2765,722.9,153.3,200,2815,20.4,25.5,0,64,0.0,0.0,0,0,Zerg,Zerg
d97ff806cf3745bca97e653fd28be886,2022-02-26 03:59:51+00:00,IEM Katowice,2000 애트모스피어 - 래더,759,2,TvZ,4915,4652,379,403,45.4,36.5,150,83,0,85,85,0,45,25,131,151,54.15,41.02,0.16,0.18,6.17,8.75,0.08,0.05,2222.8,651.7,6175,27220,2077.2,331.8,5850,26199,607.8,447.7,2250,6333,694.3,239.4,1525,7650,Zerg,Terran
0f7dc41cd2cc4c98aa55980146bcfedf,2021-10-10 01:54:48+00:00,DH Masters Winter,Jagannatha LE,438,1,PvP,1505,1314,219,421,22.8,12.4,30,24,1,2,2,1,30,10,102,91,33.1,28.04,0.28,0.11,5.5600000000000005,13.44,0.1,0.02,966.1,192.5,575,7310,789.9,140.7,1050,6635,250.6,84.7,425,1636,241.1,154.7,550,1576,Protoss,Protoss
c6d4fc0193e848b6a88975005165a025,2021-10-10 19:21:13+00:00,DH Masters Winter,大气2000-天梯版,590,1,TvP,2658,2580,250,331,29.7,26.8,66,49,3,20,20,3,35,25,118,118,32.01,35.17,0.28,0.19,6.61,8.6,0.1,0.04,1219.0,179.1,1450,12415,1281.9,199.7,2700,12736,341.2,104.6,550,2906,303.8,94.8,300,2554,Protoss,Terran
81f0462208ce48cbb761b3f0e9186ef8,2022-02-24 21:53:54+00:00,IEM Katowice,[ESL] Berlingrad,1053,2,TvZ,4814,5458,313,558,21.1,49.1,111,173,75,72,72,75,40,45,145,163,40.55,51.15,0.19,0.16,6.78,10.27,0.06,0.05,2110.5,305.3,14870,34720,2581.2,406.1,18779,42290,795.9,508.5,5978,11272,842.9,584.6,6904,11644,Terran,Zerg
